id,y,pred
14135,2,2
14136,2,2
14137,1,1
14138,1,1
14139,0,0
14140,3,3
14141,2,1
14142,4,4
14143,4,4
14144,2,2
14145,4,4
14146,0,0
14147,4,4
14148,4,4
14149,3,3
14150,0,0
14151,4,4
14152,3,3
14153,0,0
14154,3,3
14155,2,2
14156,1,1
14157,0,0
14158,3,3
14159,0,0
14160,0,0
14161,2,2
14162,2,2
14163,3,3
14164,2,2
14165,1,1
14166,2,2
14167,2,2
14168,4,4
14169,3,3
14170,0,0
14171,1,0
14172,0,0
14173,4,4
14174,4,4
14175,1,1
14176,0,0
14177,0,0
14178,4,4
14179,2,2
14180,2,2
14181,1,1
14182,3,2
14183,3,3
14184,2,2
14185,1,1
14186,0,0
14187,1,1
14188,2,0
14189,4,4
14190,4,4
14191,4,4
14192,4,4
14193,2,1
14194,0,0
14195,2,2
14196,0,0
14197,2,2
14198,0,0
14199,4,4
14200,3,2
14201,3,3
14202,0,0
14203,3,3
14204,0,0
14205,0,0
14206,4,4
14207,3,3
14208,4,4
14209,4,4
14210,2,2
14211,4,4
14212,2,2
14213,4,4
14214,4,4
14215,0,1
14216,0,0
14217,2,2
14218,2,2
14219,4,4
14220,4,4
14221,2,2
14222,3,3
14223,3,3
14224,1,1
14225,3,3
14226,1,1
14227,2,2
14228,4,4
14229,3,3
14230,2,2
14231,1,1
14232,0,0
14233,2,2
14234,4,4
14235,4,4
14236,2,1
14237,0,0
14238,4,4
14239,1,1
14240,3,3
14241,3,3
14242,0,0
14243,2,2
14244,0,0
14245,1,1
14246,4,4
14247,4,4
14248,3,3
14249,1,1
14250,0,0
14251,1,1
14252,3,3
14253,4,4
14254,2,2
14255,1,1
14256,4,3
14257,2,2
14258,2,2
14259,2,2
14260,3,3
14261,4,4
14262,4,4
14263,4,4
14264,3,3
14265,3,3
14266,1,1
14267,3,3
14268,1,1
14269,1,1
14270,4,4
14271,1,1
14272,2,2
14273,4,4
14274,3,3
14275,0,0
14276,1,1
14277,4,4
14278,3,3
14279,4,1
14280,0,0
14281,0,0
14282,1,1
14283,3,2
14284,2,2
14285,1,1
14286,4,4
14287,0,0
14288,4,4
14289,2,1
14290,0,0
14291,3,3
14292,4,4
14293,3,3
14294,0,0
14295,4,4
14296,3,3
14297,0,0
14298,0,0
14299,3,3
14300,3,2
14301,1,1
14302,0,0
14303,0,0
14304,0,0
14305,1,1
14306,1,1
14307,0,1
14308,0,0
14309,2,2
14310,2,2
14311,0,0
14312,2,2
14313,4,4
14314,0,1
14315,1,1
14316,1,1
14317,2,2
14318,3,3
14319,0,0
14320,3,3
14321,2,2
14322,3,3
14323,3,3
14324,2,2
14325,2,2
14326,0,0
14327,1,1
14328,1,1
14329,0,0
14330,3,3
14331,2,1
14332,4,4
14333,1,1
14334,0,0
14335,1,1
14336,2,2
14337,4,4
14338,4,4
14339,3,3
14340,0,0
14341,1,1
14342,1,1
14343,3,3
14344,2,2
14345,4,4
14346,2,2
14347,4,4
14348,3,3
14349,1,2
14350,0,0
14351,0,0
14352,4,4
14353,1,1
14354,0,0
14355,2,2
14356,0,0
14357,4,4
14358,0,0
14359,1,1
14360,1,1
14361,3,3
14362,1,1
14363,2,2
14364,2,2
14365,2,2
14366,4,4
14367,3,3
14368,3,3
14369,2,2
14370,1,1
14371,3,3
14372,3,3
14373,0,0
14374,2,2
14375,0,0
14376,2,2
14377,0,0
14378,3,3
14379,3,3
14380,2,2
14381,4,4
14382,4,4
14383,4,4
14384,4,4
14385,4,4
14386,0,0
14387,4,4
14388,1,1
14389,3,3
14390,3,3
14391,1,1
14392,1,1
14393,0,0
14394,1,1
14395,2,2
14396,2,2
14397,4,4
14398,2,2
14399,0,0
14400,3,3
14401,2,2
14402,2,2
14403,2,2
14404,3,2
14405,1,1
14406,0,0
14407,3,3
14408,2,2
14409,0,0
14410,2,2
14411,1,1
14412,1,1
14413,4,4
14414,0,0
14415,0,1
14416,0,0
14417,4,4
14418,2,1
14419,2,2
14420,2,2
14421,0,0
14422,0,0
14423,3,3
14424,4,2
14425,4,4
14426,4,4
14427,3,3
14428,2,1
14429,1,1
14430,0,0
14431,3,3
14432,1,1
14433,3,3
14434,2,2
14435,4,4
14436,2,2
14437,1,1
14438,3,3
14439,4,4
14440,4,4
14441,4,4
14442,2,2
14443,1,0
14444,0,0
14445,0,0
14446,2,2
14447,2,2
14448,2,2
14449,2,2
14450,0,0
14451,0,1
14452,0,0
14453,3,3
14454,4,4
14455,2,2
14456,4,4
14457,2,2
14458,0,0
14459,4,4
14460,2,2
14461,0,1
14462,1,1
14463,3,3
14464,3,3
14465,0,0
14466,2,2
14467,2,2
14468,1,1
14469,1,1
14470,0,0
14471,2,2
14472,1,1
14473,2,1
14474,4,4
14475,3,3
14476,3,3
14477,2,2
14478,1,1
14479,2,2
14480,3,3
14481,4,4
14482,4,4
14483,1,1
14484,1,1
14485,1,1
14486,2,2
14487,4,4
14488,4,4
14489,3,3
14490,3,3
14491,1,1
14492,2,2
14493,2,1
14494,1,1
14495,4,4
14496,4,4
14497,0,0
14498,2,1
14499,0,1
14500,3,3
14501,1,1
14502,4,4
14503,4,4
14504,3,3
14505,2,2
14506,2,2
14507,3,3
14508,1,1
14509,2,2
14510,2,2
14511,3,3
14512,1,1
14513,1,1
14514,4,4
14515,3,3
14516,1,1
14517,3,3
14518,0,0
14519,1,1
14520,2,2
14521,3,3
14522,4,4
14523,2,2
14524,3,3
14525,4,4
14526,2,2
14527,4,4
14528,4,4
14529,0,0
14530,3,3
14531,0,0
14532,1,1
14533,3,3
14534,3,3
14535,2,2
14536,1,1
14537,1,1
14538,4,4
14539,0,0
14540,2,2
14541,1,1
14542,3,3
14543,4,4
14544,1,1
14545,1,1
14546,1,1
14547,3,3
14548,3,3
14549,2,2
14550,1,1
14551,4,4
14552,3,3
14553,4,4
14554,2,2
14555,1,1
14556,4,4
14557,3,3
14558,3,3
14559,3,3
14560,3,3
14561,0,0
14562,2,2
14563,2,2
14564,3,3
14565,2,2
14566,3,3
14567,3,3
14568,2,2
14569,4,4
14570,0,0
14571,4,4
14572,2,2
14573,1,1
14574,4,4
14575,0,0
14576,2,2
14577,3,3
14578,2,1
14579,3,3
14580,2,2
14581,4,4
14582,1,2
14583,3,3
14584,1,1
14585,3,3
14586,2,2
14587,3,2
14588,1,1
14589,3,3
14590,2,2
14591,1,1
14592,2,2
14593,4,4
14594,0,0
14595,3,3
14596,2,2
14597,2,2
14598,3,3
14599,3,3
14600,3,3
14601,0,0
14602,2,2
14603,1,1
14604,2,2
14605,0,0
14606,4,4
14607,3,3
14608,4,4
14609,3,3
14610,4,4
14611,4,3
14612,2,2
14613,3,3
14614,2,2
14615,3,3
14616,2,2
14617,2,2
14618,2,2
14619,4,4
14620,3,3
14621,2,2
14622,4,4
14623,2,2
14624,1,1
14625,2,2
14626,1,1
14627,3,1
14628,4,4
14629,2,2
14630,2,2
14631,1,1
14632,3,3
14633,3,3
14634,2,3
14635,1,1
14636,4,4
14637,1,1
14638,2,2
14639,2,2
14640,3,3
14641,2,2
14642,1,1
14643,3,3
14644,3,3
14645,3,2
14646,0,0
14647,3,3
14648,2,2
14649,2,2
14650,3,3
14651,0,0
14652,1,1
14653,3,3
14654,4,3
14655,1,1
14656,1,1
14657,3,3
14658,0,0
14659,4,4
14660,0,0
14661,4,4
14662,2,2
14663,0,0
14664,1,1
14665,3,2
14666,2,2
14667,1,1
14668,0,0
14669,1,1
14670,0,0
14671,0,0
14672,2,2
14673,1,1
14674,3,3
14675,4,4
14676,3,3
14677,4,4
14678,1,1
14679,2,2
14680,2,2
14681,4,4
14682,1,1
14683,3,3
14684,4,4
14685,3,3
14686,0,0
14687,2,2
14688,1,1
14689,3,3
14690,4,4
14691,2,2
14692,4,4
14693,1,1
14694,4,4
14695,3,3
14696,1,1
14697,3,3
14698,3,3
14699,3,3
14700,2,2
14701,4,4
14702,4,4
14703,4,4
14704,2,2
14705,0,0
14706,0,0
14707,0,0
14708,2,2
14709,3,3
14710,0,0
14711,4,4
14712,0,0
14713,1,1
14714,4,4
14715,1,1
14716,1,1
14717,4,4
14718,4,4
14719,3,3
14720,3,3
14721,2,2
14722,4,4
14723,4,4
14724,4,4
14725,4,4
14726,0,0
14727,3,3
14728,0,0
14729,0,0
14730,0,0
14731,0,0
14732,2,2
14733,3,3
14734,1,1
14735,0,0
14736,2,2
14737,0,0
14738,1,1
14739,3,3
14740,2,2
14741,1,1
14742,4,4
14743,3,3
14744,1,1
14745,2,2
14746,3,4
14747,3,3
14748,4,4
14749,3,3
14750,0,0
14751,3,3
14752,1,1
14753,3,3
14754,2,2
14755,4,4
14756,4,4
14757,0,0
14758,0,0
14759,0,0
14760,1,1
14761,0,0
14762,1,1
14763,4,4
14764,0,0
14765,2,2
14766,4,4
14767,3,3
14768,0,0
14769,4,4
14770,1,1
14771,0,0
14772,4,4
14773,1,1
14774,0,0
14775,2,2
14776,3,3
14777,1,1
14778,3,3
14779,0,0
14780,2,2
14781,1,1
14782,4,4
14783,0,0
14784,0,0
14785,2,1
14786,1,1
14787,2,2
14788,3,3
14789,4,4
14790,2,2
14791,1,1
14792,0,0
14793,3,3
14794,4,4
14795,4,4
14796,2,2
14797,3,3
14798,4,3
14799,1,1
14800,3,3
14801,2,2
14802,4,4
14803,2,2
14804,2,2
14805,4,4
14806,1,1
14807,3,3
14808,3,3
14809,4,4
14810,4,4
14811,1,1
14812,0,0
14813,1,1
14814,3,2
14815,3,3
14816,0,0
14817,0,0
14818,1,2
14819,3,4
14820,0,0
14821,3,3
14822,0,0
14823,1,1
14824,3,3
14825,3,3
14826,2,2
14827,4,4
14828,2,2
14829,2,2
14830,4,4
14831,4,4
14832,0,0
14833,1,0
14834,2,2
14835,3,3
14836,3,3
14837,0,0
14838,4,4
14839,1,1
14840,3,3
14841,4,4
14842,3,3
14843,0,0
14844,4,4
14845,4,4
14846,3,3
14847,2,2
14848,3,3
14849,1,1
14850,0,0
14851,1,1
14852,4,4
14853,0,0
14854,0,0
14855,2,2
14856,1,1
14857,4,4
14858,3,2
14859,0,0
14860,1,1
14861,2,2
14862,1,1
14863,1,2
14864,2,2
14865,1,1
14866,1,1
14867,0,1
14868,4,4
14869,3,3
14870,3,3
14871,3,3
14872,2,2
14873,3,3
14874,0,0
14875,1,1
14876,0,0
14877,1,1
14878,4,4
14879,0,0
14880,3,3
14881,4,4
14882,1,1
14883,0,0
14884,2,2
14885,4,4
14886,3,3
14887,0,0
14888,0,0
14889,4,4
14890,2,2
14891,2,2
14892,4,4
14893,2,2
14894,1,1
14895,2,2
14896,3,3
14897,4,4
14898,0,0
14899,1,1
14900,3,3
14901,4,4
14902,1,1
14903,4,4
14904,1,1
14905,1,1
14906,0,0
14907,1,1
14908,4,4
14909,2,2
14910,4,4
14911,2,2
14912,4,4
14913,1,1
14914,2,2
14915,2,2
14916,4,4
14917,4,4
14918,3,3
14919,3,3
14920,2,2
14921,2,2
14922,1,1
14923,3,3
14924,2,2
14925,1,1
14926,1,1
14927,2,2
14928,1,1
14929,4,4
14930,4,4
14931,3,3
14932,4,4
14933,3,2
14934,0,0
14935,2,2
14936,0,0
14937,0,0
14938,2,2
14939,0,0
14940,1,1
14941,4,3
14942,2,2
14943,2,2
14944,3,3
14945,0,0
14946,3,3
14947,1,1
14948,1,1
14949,4,4
14950,2,2
14951,4,3
14952,2,2
14953,3,3
14954,3,3
14955,0,0
14956,2,2
14957,4,4
14958,1,1
14959,1,1
14960,4,4
14961,4,4
14962,3,3
14963,1,1
14964,2,2
14965,4,4
14966,4,4
14967,0,0
14968,2,2
14969,3,3
14970,2,2
14971,3,3
14972,4,4
14973,0,0
14974,1,1
14975,1,1
14976,0,0
14977,2,2
14978,0,0
14979,4,4
14980,1,1
14981,0,0
14982,0,0
14983,3,2
14984,2,2
14985,4,4
14986,1,1
14987,2,2
14988,1,1
14989,1,1
14990,3,3
14991,2,2
14992,1,1
14993,2,2
14994,1,1
14995,3,3
14996,3,3
14997,3,3
14998,0,0
14999,3,3
15000,3,3
15001,3,3
15002,1,1
15003,2,2
15004,2,2
15005,4,4
15006,1,1
15007,2,2
15008,2,2
15009,2,2
15010,1,1
15011,3,3
15012,0,0
15013,4,4
15014,3,3
15015,0,1
15016,3,4
15017,4,4
15018,0,0
15019,3,3
15020,2,2
15021,4,4
15022,0,0
15023,0,0
15024,0,0
15025,2,2
15026,4,4
15027,0,0
15028,0,0
15029,4,4
15030,0,0
15031,4,4
15032,3,3
15033,1,1
15034,3,3
15035,4,4
15036,2,2
15037,3,3
15038,4,4
15039,2,2
15040,0,0
15041,0,0
15042,2,2
15043,1,1
15044,2,2
15045,3,3
15046,4,4
15047,3,3
15048,4,4
15049,4,4
15050,0,0
15051,4,4
15052,0,0
15053,1,1
15054,3,3
15055,2,2
15056,1,1
15057,0,0
15058,2,2
15059,1,1
15060,3,3
15061,1,1
15062,4,4
15063,1,1
15064,0,0
15065,4,4
15066,3,3
15067,1,1
15068,1,2
15069,3,3
15070,2,2
15071,1,1
15072,3,3
15073,2,1
15074,3,3
15075,1,1
15076,0,0
15077,1,1
15078,1,1
15079,4,4
15080,4,4
15081,3,3
15082,1,1
15083,0,0
15084,0,1
15085,1,1
15086,1,0
15087,4,4
15088,3,3
15089,4,4
15090,4,4
15091,1,1
15092,2,2
15093,2,2
15094,3,3
15095,1,0
15096,1,1
15097,0,0
15098,2,1
15099,2,2
15100,4,4
15101,4,4
15102,4,4
15103,3,3
15104,1,1
15105,4,4
15106,2,2
15107,2,2
15108,0,0
15109,1,1
15110,4,4
15111,2,2
15112,1,1
15113,4,4
15114,4,4
15115,0,0
15116,3,3
15117,0,0
15118,3,3
15119,3,3
15120,3,3
15121,3,3
15122,4,4
15123,2,2
15124,2,2
15125,1,1
15126,2,2
15127,0,0
15128,3,3
15129,3,3
15130,4,4
15131,4,4
15132,3,3
15133,2,2
15134,2,2
15135,4,4
15136,2,2
15137,4,4
15138,2,2
15139,4,4
15140,4,4
15141,0,0
15142,1,0
15143,1,1
15144,2,2
15145,2,2
15146,1,1
15147,3,3
15148,3,3
15149,3,3
15150,0,0
15151,0,0
15152,2,2
15153,4,4
15154,4,4
15155,4,4
15156,1,0
15157,2,2
15158,0,0
15159,0,0
15160,4,4
15161,0,0
15162,2,2
15163,4,4
15164,1,2
15165,1,1
15166,1,1
15167,1,1
15168,1,1
15169,3,3
15170,2,2
15171,2,2
15172,0,0
15173,1,1
15174,4,4
15175,3,3
15176,4,4
15177,1,1
15178,4,4
15179,1,1
15180,4,4
15181,1,0
15182,4,4
15183,2,2
15184,4,4
15185,3,3
15186,0,0
15187,1,1
15188,2,2
15189,1,1
15190,2,2
15191,2,2
15192,3,3
15193,2,2
15194,1,1
15195,2,2
15196,1,1
15197,2,2
15198,1,1
15199,1,1
15200,1,1
15201,2,2
15202,1,1
15203,3,3
15204,2,2
15205,0,0
15206,0,0
15207,1,1
15208,0,0
15209,4,4
15210,2,2
15211,3,3
15212,0,0
15213,2,2
15214,0,0
15215,3,3
15216,0,0
15217,0,0
15218,2,2
15219,2,2
15220,4,4
15221,3,3
15222,2,2
15223,3,3
15224,2,2
15225,2,2
15226,1,1
15227,0,0
15228,0,0
15229,2,2
15230,3,3
15231,2,2
15232,3,3
15233,2,2
15234,0,0
15235,3,3
15236,0,0
15237,1,1
15238,1,1
15239,3,3
15240,1,1
15241,0,0
15242,2,2
15243,4,4
15244,0,0
15245,0,0
15246,4,4
15247,0,0
15248,2,2
15249,1,1
15250,3,3
15251,1,1
15252,1,1
15253,2,2
15254,3,3
15255,4,4
15256,3,3
15257,0,0
15258,2,2
15259,4,4
15260,2,2
15261,4,4
15262,1,1
15263,4,4
15264,0,0
15265,0,0
15266,2,2
15267,1,1
15268,4,4
15269,0,0
15270,2,2
15271,4,4
15272,4,4
15273,1,1
15274,0,0
15275,0,0
15276,1,1
15277,3,3
15278,1,1
15279,4,4
15280,2,2
15281,0,0
15282,0,0
15283,2,2
15284,3,3
15285,1,1
15286,2,2
15287,3,3
15288,2,2
15289,3,3
15290,4,4
15291,0,0
15292,4,4
15293,2,2
15294,4,4
15295,1,1
15296,4,4
15297,1,1
15298,2,2
15299,4,4
15300,2,2
15301,3,3
15302,3,3
15303,2,2
15304,3,3
15305,3,3
15306,2,2
15307,3,3
15308,2,2
15309,3,3
15310,4,4
15311,4,4
15312,1,1
15313,4,4
15314,0,0
15315,2,2
15316,4,4
15317,3,3
15318,0,0
15319,4,4
15320,2,2
15321,4,4
15322,1,1
15323,1,1
15324,1,1
15325,4,4
15326,1,1
15327,3,3
15328,1,1
15329,1,1
15330,1,1
15331,4,4
15332,4,4
15333,2,2
15334,4,4
15335,2,2
15336,4,4
15337,0,0
15338,2,2
15339,3,3
15340,4,4
15341,0,0
15342,4,4
15343,4,4
15344,1,1
15345,2,2
15346,4,4
15347,2,2
15348,2,2
15349,4,4
15350,1,1
15351,0,0
15352,1,1
15353,1,1
15354,2,2
15355,1,1
15356,2,2
15357,1,1
15358,2,2
15359,3,3
15360,4,4
15361,2,2
15362,2,2
15363,4,4
15364,2,2
15365,1,1
15366,1,1
15367,3,3
15368,2,2
15369,2,2
15370,3,3
15371,0,0
15372,3,3
15373,4,4
15374,1,1
15375,2,2
15376,1,1
15377,3,3
15378,2,2
15379,2,2
15380,2,2
15381,1,1
15382,1,1
15383,4,4
15384,3,3
15385,0,0
15386,1,1
15387,4,4
15388,4,4
15389,0,0
15390,3,3
15391,4,4
15392,2,2
15393,1,1
15394,3,3
15395,2,2
15396,0,0
15397,0,0
15398,4,4
15399,4,4
15400,1,1
15401,3,3
15402,1,1
15403,2,2
15404,2,2
15405,1,1
15406,1,1
15407,2,2
15408,0,0
15409,4,4
15410,2,2
15411,4,4
15412,4,4
15413,1,1
15414,4,4
15415,1,1
15416,3,3
15417,3,3
15418,3,3
15419,3,3
15420,0,0
15421,0,0
15422,4,4
15423,3,3
15424,1,1
15425,1,1
15426,4,4
15427,3,3
15428,1,1
15429,2,2
15430,1,1
15431,2,2
15432,0,0
15433,2,2
15434,0,0
15435,0,0
15436,4,4
15437,1,1
15438,3,3
15439,1,1
15440,4,4
15441,0,0
15442,2,2
15443,1,1
15444,3,3
15445,2,2
15446,1,1
15447,0,0
15448,1,1
15449,4,4
15450,3,3
15451,2,2
15452,4,4
15453,2,2
15454,1,1
15455,4,4
15456,1,1
15457,4,4
15458,1,1
15459,0,0
15460,1,1
15461,4,4
15462,4,4
15463,2,2
15464,1,1
15465,0,0
15466,1,1
15467,4,4
15468,1,1
15469,1,1
15470,1,1
15471,3,3
15472,4,4
15473,2,2
15474,2,2
15475,2,2
15476,3,3
15477,2,2
15478,1,1
15479,2,2
15480,0,0
15481,0,0
15482,0,0
15483,2,2
15484,2,2
15485,1,1
15486,3,3
15487,1,1
15488,3,3
15489,0,0
15490,4,4
15491,1,1
15492,1,1
15493,3,3
15494,4,4
15495,3,3
15496,4,4
15497,2,2
15498,3,3
15499,4,4
15500,0,0
15501,1,1
15502,0,0
15503,0,0
15504,1,1
15505,0,0
15506,4,4
15507,2,2
15508,2,2
15509,2,2
15510,3,3
15511,4,4
15512,0,0
15513,4,4
15514,2,2
15515,4,4
15516,1,1
15517,0,0
15518,1,1
15519,0,0
15520,3,3
15521,4,4
15522,2,2
15523,4,4
15524,1,1
15525,3,3
15526,3,3
15527,2,2
15528,1,1
15529,2,2
15530,4,4
15531,4,4
15532,4,4
15533,1,1
15534,1,1
15535,4,4
15536,3,3
15537,4,4
15538,4,4
15539,0,0
15540,0,0
15541,0,0
15542,1,1
15543,2,2
15544,4,4
15545,4,4
15546,3,3
15547,1,1
15548,4,4
15549,3,3
15550,1,1
15551,1,1
15552,1,1
15553,1,1
15554,3,3
15555,0,0
15556,3,3
15557,1,1
15558,2,2
15559,2,2
15560,0,0
15561,0,0
15562,3,3
15563,0,0
15564,2,2
15565,1,1
15566,2,2
15567,2,2
15568,4,4
15569,3,3
15570,1,1
15571,3,3
15572,3,3
15573,1,1
15574,0,0
15575,3,3
15576,3,3
15577,0,0
15578,4,4
15579,1,1
15580,0,0
15581,3,3
15582,3,3
15583,2,2
15584,3,3
15585,0,0
15586,0,0
15587,0,0
15588,0,0
15589,0,0
15590,1,1
15591,1,1
15592,4,4
15593,4,4
15594,4,4
15595,0,0
15596,4,4
15597,4,4
15598,4,4
15599,1,1
15600,1,1
15601,1,1
15602,2,2
15603,1,1
15604,0,0
15605,4,4
15606,4,4
15607,0,0
15608,3,3
15609,4,4
15610,2,2
15611,0,0
15612,3,3
15613,1,1
15614,3,3
15615,0,0
15616,3,3
15617,3,3
15618,3,3
15619,3,3
15620,0,0
15621,4,4
15622,1,1
15623,0,0
15624,1,1
15625,1,1
15626,4,4
15627,1,1
15628,0,0
15629,0,0
15630,4,4
15631,3,3
15632,1,1
15633,4,4
15634,4,4
15635,4,4
15636,4,4
15637,0,0
15638,4,4
15639,2,2
15640,3,3
15641,4,4
15642,3,3
15643,3,3
15644,2,2
15645,3,3
15646,1,1
15647,4,4
15648,1,1
15649,4,4
15650,3,3
15651,4,4
15652,3,3
15653,2,2
15654,4,4
15655,0,0
15656,1,1
15657,3,3
15658,0,0
15659,1,1
15660,4,4
15661,1,1
15662,2,2
15663,3,3
15664,1,1
15665,4,4
15666,4,4
15667,4,4
15668,1,1
15669,4,4
15670,4,4
15671,0,0
15672,3,3
15673,3,3
15674,4,4
15675,4,4
15676,3,3
15677,2,2
15678,3,3
15679,0,0
15680,0,0
15681,1,1
15682,1,1
15683,3,3
15684,2,2
15685,4,4
15686,0,0
15687,3,3
15688,1,1
15689,1,1
15690,1,1
15691,3,3
15692,2,2
15693,2,2
15694,2,2
15695,1,1
15696,1,1
15697,4,4
15698,4,4
15699,2,2
15700,2,2
15701,3,3
15702,4,4
15703,1,1
15704,4,4
15705,0,0
15706,0,0
15707,0,0
15708,4,4
15709,3,3
15710,0,0
15711,2,2
15712,3,3
15713,1,1
15714,0,0
15715,0,0
15716,0,0
15717,1,1
15718,3,3
15719,2,2
15720,1,1
15721,1,1
15722,3,3
15723,3,3
15724,4,4
15725,1,1
15726,3,3
15727,4,4
15728,0,0
15729,2,2
15730,3,3
15731,1,1
15732,1,1
15733,2,2
15734,2,2
15735,0,0
15736,3,3
15737,4,4
15738,1,1
15739,2,2
15740,1,1
15741,0,0
15742,3,3
15743,1,1
15744,0,0
15745,0,0
15746,0,0
15747,2,2
15748,2,2
15749,3,3
15750,3,3
15751,4,4
15752,2,2
15753,1,1
15754,2,2
15755,0,0
15756,1,1
15757,2,2
15758,2,2
15759,2,2
15760,4,4
15761,2,2
15762,3,3
15763,1,1
15764,4,4
15765,0,0
15766,1,1
15767,2,2
15768,1,1
15769,1,1
15770,2,2
15771,1,1
15772,4,4
15773,2,2
15774,3,3
15775,4,4
15776,1,1
15777,4,4
15778,1,1
15779,1,1
15780,4,4
15781,4,4
15782,1,1
15783,2,2
15784,1,1
15785,0,0
15786,0,0
15787,0,0
15788,4,4
15789,1,1
15790,3,3
15791,1,1
15792,0,0
15793,0,0
15794,2,2
15795,3,3
15796,2,2
15797,2,2
15798,0,0
15799,0,0
15800,2,2
15801,4,4
15802,3,3
15803,4,4
15804,3,3
15805,3,3
15806,3,3
15807,3,3
15808,1,1
15809,1,1
15810,0,0
15811,0,0
15812,4,4
15813,0,0
15814,4,4
15815,3,3
15816,3,3
15817,3,3
15818,4,4
15819,0,0
15820,1,1
15821,0,0
15822,3,3
15823,4,4
15824,4,4
15825,1,1
15826,3,3
15827,3,3
15828,3,3
15829,4,4
15830,0,0
15831,3,3
15832,0,0
15833,4,4
15834,3,3
15835,1,1
15836,4,4
15837,4,4
15838,4,4
15839,1,1
15840,3,3
15841,2,2
15842,3,3
15843,1,1
15844,4,4
15845,3,3
15846,4,4
15847,3,3
15848,3,3
15849,0,0
15850,3,3
15851,3,3
15852,4,4
15853,4,4
15854,2,2
15855,1,1
15856,3,3
15857,0,0
15858,3,3
15859,3,3
15860,1,1
15861,3,3
15862,3,3
15863,4,4
15864,0,0
15865,0,0
15866,4,4
15867,4,4
15868,3,3
15869,4,4
15870,3,3
15871,1,1
15872,1,1
15873,1,1
15874,2,2
15875,0,0
15876,0,0
15877,1,1
15878,3,3
15879,0,0
15880,4,4
15881,0,0
15882,2,2
15883,3,3
15884,1,1
15885,0,0
15886,2,2
15887,0,0
15888,1,1
15889,3,3
15890,0,0
15891,0,0
15892,0,0
15893,0,0
15894,2,2
15895,1,1
15896,3,3
15897,0,0
15898,0,0
15899,4,4
15900,3,3
15901,1,1
15902,0,0
15903,2,2
15904,3,3
15905,0,0
15906,3,3
15907,0,0
15908,4,4
15909,3,3
15910,3,3
15911,3,3
15912,0,0
15913,3,3
15914,4,4
15915,0,0
15916,3,3
15917,0,0
15918,1,1
15919,0,0
15920,1,1
15921,0,0
15922,0,0
15923,3,3
15924,1,1
15925,2,2
15926,3,3
15927,1,1
15928,3,3
15929,1,1
15930,0,0
15931,2,2
15932,2,2
15933,1,1
15934,3,3
15935,1,1
15936,1,1
15937,0,0
15938,3,3
15939,0,0
15940,3,3
15941,1,1
15942,4,4
15943,4,4
15944,3,3
15945,2,2
15946,3,3
15947,1,1
15948,1,1
15949,0,0
15950,2,2
15951,2,2
15952,2,2
15953,4,4
15954,2,2
15955,3,3
15956,4,4
15957,1,1
15958,3,3
15959,2,2
15960,1,1
15961,1,1
15962,4,4
15963,4,4
15964,1,1
15965,4,4
15966,1,1
15967,3,3
15968,3,3
15969,1,1
15970,2,2
15971,1,1
15972,4,4
15973,2,2
15974,3,3
15975,2,2
15976,2,2
15977,3,3
15978,0,0
15979,2,2
15980,0,0
15981,2,2
15982,4,4
15983,2,2
15984,0,0
15985,3,3
15986,2,2
15987,3,3
15988,1,1
15989,3,3
15990,3,3
15991,1,1
15992,2,2
15993,2,2
15994,1,1
15995,0,0
15996,2,2
15997,2,2
15998,1,1
15999,2,2
16000,1,1
16001,4,4
16002,3,3
16003,4,4
16004,1,1
16005,0,0
16006,4,4
16007,1,1
16008,2,2
16009,1,1
16010,2,2
16011,1,1
16012,1,1
16013,3,3
16014,4,4
16015,0,0
16016,0,0
16017,1,1
16018,4,4
16019,3,3
16020,0,0
16021,3,3
16022,4,4
16023,3,3
16024,2,2
16025,1,1
16026,0,0
16027,3,3
16028,1,1
16029,0,0
16030,3,3
16031,0,0
16032,2,2
16033,3,3
16034,2,2
16035,3,3
16036,2,2
16037,4,4
16038,2,2
16039,1,1
16040,4,4
16041,0,0
16042,3,3
16043,4,4
16044,4,4
16045,0,0
16046,0,0
16047,4,4
16048,0,0
16049,0,0
16050,0,0
16051,1,1
16052,1,1
16053,3,3
16054,0,0
16055,2,2
16056,1,1
16057,0,0
16058,3,3
16059,3,3
16060,4,4
16061,2,2
16062,1,1
16063,3,3
16064,3,3
16065,2,2
16066,1,1
16067,1,1
16068,1,1
16069,4,4
16070,2,2
16071,4,4
16072,4,4
16073,0,0
16074,2,2
16075,3,3
16076,2,2
16077,2,2
16078,4,4
16079,0,0
16080,4,4
16081,2,2
16082,2,2
16083,3,3
16084,1,1
16085,1,1
16086,2,2
16087,2,2
16088,2,2
16089,1,1
16090,4,4
16091,4,4
16092,2,2
16093,0,0
16094,3,3
16095,2,2
16096,3,3
16097,1,1
16098,2,2
16099,1,1
16100,1,1
16101,2,2
16102,2,2
16103,3,3
16104,2,2
16105,4,4
16106,4,4
16107,2,2
16108,1,1
16109,0,0
16110,0,0
16111,4,4
16112,3,3
16113,4,4
16114,3,3
16115,3,3
16116,4,4
16117,1,1
16118,3,3
16119,3,3
16120,3,3
16121,2,2
16122,0,0
16123,4,4
16124,2,2
16125,3,3
16126,0,0
16127,2,2
16128,1,1
16129,4,4
16130,4,4
16131,0,0
16132,4,4
16133,0,0
